age,balance,duration,campaign,previous,default_cat,housing_cat,loan_cat,recent_pdays,deposit_cat,job_blue-collar,job_entrepreneur,job_other,job_pink-collar,job_self-employed,job_technician,job_white-collar,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,poutcome_failure,poutcome_success,poutcome_unknown
35,437,908,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
36,1772,208,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,-88,910,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
47,0,1446,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
58,853,1149,2,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
37,240,1123,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
46,849,508,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
43,318,736,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
27,703,590,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38,61,636,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
53,104,701,1,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
47,1996,761,2,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
56,1238,1558,1,0,1,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
41,879,1053,2,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,425,562,15,0,0,1,0,0.0001,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
50,416,494,5,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
45,844,1018,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
35,860,884,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,639,709,5,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
26,710,1276,2,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
37,1508,381,2,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
30,223,862,11,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
38,619,460,4,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
37,319,467,3,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
53,480,648,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
29,213,2653,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
35,68,1085,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
28,2788,369,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
55,7561,685,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
49,-46,1055,10,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
50,1595,882,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
43,1046,901,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
58,1382,700,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
38,217,491,6,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
48,183,940,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
59,1321,3881,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
58,25,486,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,4844,1137,3,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
42,5345,878,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
41,812,583,4,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
42,105,1159,4,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
39,-190,893,8,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
57,625,867,1,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
52,293,706,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
59,1033,1199,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
56,1210,935,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
49,64,586,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
35,164,967,2,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
36,1766,595,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
40,1248,1290,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
55,0,614,2,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
58,826,885,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
39,2630,651,5,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
47,3727,993,6,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
40,406,577,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
35,2999,1141,6,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
48,1000,1268,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
48,503,1243,7,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
24,-203,465,3,0,1,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
49,361,513,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
36,274,686,11,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
52,3687,741,4,0,0,1,1,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42,323,617,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
36,981,1093,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36,638,1395,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48,3229,1089,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
51,1610,1248,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
51,33,721,3,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
46,536,750,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
37,0,637,6,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
36,3057,2769,4,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
47,2892,556,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
40,0,522,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
38,3316,1345,3,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
40,106,676,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
39,2303,775,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
60,3301,2621,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
39,426,1029,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
51,9,371,2,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
27,-97,1528,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
41,11008,1540,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
42,4930,973,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
41,707,707,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
33,4,625,2,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
46,126,1255,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
31,671,704,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
41,219,1574,3,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
41,3622,1135,4,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
55,1580,1007,1,0,0,0,1,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
53,1319,1318,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
55,2152,922,2,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
39,2843,585,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
40,0,952,4,0,1,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
59,1115,834,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
42,625,651,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
41,246,683,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,61,1012,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25,-191,958,7,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
43,519,973,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
44,522,911,1,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26,-46,382,7,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
52,2269,1210,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
54,386,838,1,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
56,0,422,1,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
57,9103,1098,2,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
29,908,1663,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
47,1694,560,3,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
57,-92,1617,1,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
40,188,570,2,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
46,0,1023,3,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
43,740,585,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
45,655,693,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
24,867,546,10,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
40,1009,1036,5,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
38,6360,1409,2,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
36,4145,988,4,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
27,-27,498,2,0,1,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26,-122,670,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
43,149,662,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
25,52,528,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
27,335,519,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,526,677,3,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
28,-7,3183,2,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
27,-413,422,6,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,-241,856,2,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
41,75,479,9,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
37,0,1135,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
27,158,650,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
29,84,587,3,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
33,114,676,1,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36,0,584,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
28,-127,1044,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
55,49,494,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
51,216,615,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
39,506,718,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
42,213,434,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
33,170,782,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
36,776,722,3,0,0,0,1,0.0001,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,879,621,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
37,1633,629,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
46,926,385,5,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
32,2559,889,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
28,909,532,1,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
45,-176,574,1,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
41,1085,599,1,0,1,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
59,1265,849,1,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
47,-239,973,3,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
31,726,719,2,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
31,296,509,4,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
33,-627,740,1,0,0,1,1,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
52,-468,534,1,0,1,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,551,531,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
25,0,634,1,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
25,101,460,3,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,517,681,1,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
33,37,1082,1,0,0,0,1,0.0001,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,854,730,1,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
36,30,716,5,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26,81,803,2,0,1,0,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
38,0,635,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
56,663,819,3,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26,102,658,2,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
26,370,1061,4,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
25,189,687,2,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
26,111,537,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
40,665,781,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37,214,645,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
43,0,1242,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
41,1583,662,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
49,0,625,1,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
29,0,426,3,0,1,0,1,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
39,687,869,1,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
38,327,556,5,0,1,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
26,-119,359,5,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
32,794,1014,1,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
33,-191,1290,4,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,409,564,5,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
49,3,1439,6,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,9,919,2,0,0,0,1,0.0001,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30,155,1426,3,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
35,1330,901,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,-29,998,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
45,3133,804,1,0,0,1,1,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34,-33,961,1,0,0,1,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
28,-170,720,2,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
25,1243,1341,7,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,1598,634,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,5,829,5,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
47,367,476,4,0,0,1,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
57,658,724,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
38,1722,500,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
54,-315,2029,1,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
25,2483,1499,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30,0,1399,1,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,45,1187,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
31,46,487,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,482,1097,3,0,0,0,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
49,3728,1060,2,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60,1099,764,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60,2222,1120,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
29,983,963,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
55,204,1973,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
44,1074,911,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
47,3466,853,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
35,-203,1649,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
35,2436,1397,3,0,0,0,1,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
38,976,766,3,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
34,146,788,2,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50,156,1130,3,0,0,0,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
43,189,1062,4,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
44,163,1669,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
51,242,1336,4,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
31,1173,444,3,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
39,0,894,7,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
59,296,805,3,0,0,0,1,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
25,333,1056,2,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
58,3864,815,4,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
30,2686,808,3,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,-109,860,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
51,65,881,1,0,0,0,1,0.0001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
60,597,981,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
51,-799,1001,3,0,0,0,1,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
37,1775,514,5,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
30,0,716,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
46,-563,769,4,0,0,0,1,0.0001,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29,5,889,5,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
27,139,448,5,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,0,767,5,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34,855,578,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
29,694,1806,4,0,0,1,1,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
27,151,496,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
26,354,586,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
36,673,689,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
44,1265,555,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
39,597,686,6,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,-393,435,1,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
31,256,873,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
56,0,1222,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,2870,988,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
